SAMPN,INCOM,HHSIZ,HHEMP,HHSTU,HHLIC,DOW,HTRIPS,Mon,Tue,Wed,Thu,Fri,Sat,Sun,TotDist,center,suburb,exurb,rural,other,highinc,HHVEH,HHBIC,VEHNEW,OWN,CarBuy,snglhm,ownhm,MilesPr,TrpPrs
1968151,10,4,1,1,2,2,8,0,1,0,0,0,0,0,36.9091420462626,0,1,0,0,0,1,2,2,1,1,1,1,1,9.22728551156565,2
1968158,3,1,0,0,1,6,2,0,0,0,0,0,1,0,2.18222545869658,0,0,1,0,0,0,1,0,8,2,0,0,0,2.18222545869658,2
1968166,7,2,2,0,2,3,4,0,0,1,0,0,0,0,29.12201745019,1,0,0,0,0,1,2,0,1,1,1,1,1,14.561008725095,2
1968182,6,4,3,1,4,1,16,1,0,0,0,0,0,0,140.466977817567,0,1,0,0,0,1,2,1,1,2,1,1,0,35.1167444543919,4
1968187,9,2,1,0,2,7,8,0,0,0,0,0,0,1,164.716390050035,0,0,1,0,0,1,2,2,1,1,1,1,1,82.3581950250176,4
1968230,4,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0
1968250,5,3,2,0,3,5,19,0,0,0,0,1,0,0,94.2775477805624,1,0,0,0,0,0,3,1,1,2,1,0,0,31.4258492601875,6.33333333333333
1968264,99,3,3,1,3,4,14,0,0,0,1,0,0,0,115.156215143419,1,0,0,0,0,0,3,2,1,1,1,1,1,38.3854050478063,4.66666666666667
1968293,6,2,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,8,1,0,1,1,0,0
1968295,5,1,1,0,1,7,4,0,0,0,0,0,0,1,58.2370507593046,1,0,0,0,0,0,1,0,1,2,1,1,0,58.2370507593046,4
1968308,8,4,2,2,2,1,33,1,0,0,0,0,0,0,92.5209943207138,1,0,0,0,0,1,2,7,1,1,1,1,1,23.1302485801785,8.25
1968315,10,4,2,2,2,7,2,0,0,0,0,0,0,1,36.0730320462317,0,1,0,0,0,1,3,2,1,1,1,1,1,9.01825801155793,.5
1968366,7,4,2,2,2,1,20,1,0,0,0,0,0,0,471.536432601296,0,1,0,0,0,1,3,5,2,1,0,1,1,117.884108150324,5
1968391,2,1,1,0,1,5,4,0,0,0,0,1,0,0,25.9260734751219,0,0,1,0,0,0,1,5,2,1,0,1,1,25.9260734751219,4
1968457,5,2,0,0,2,7,2,0,0,0,0,0,0,1,34.8280259953889,0,1,0,0,0,0,3,2,1,1,1,0,1,17.4140129976944,1
1968463,7,2,1,0,2,7,10,0,0,0,0,0,0,1,296.301706971568,0,1,0,0,0,1,5,3,2,1,0,1,1,148.150853485784,5
1968468,7,2,2,0,2,2,6,0,1,0,0,0,0,0,128.23636788799,0,0,0,1,0,1,2,0,8,1,0,1,1,64.1181839439952,3
1968476,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,1,1,0,0
1968508,5,1,0,0,1,1,3,1,0,0,0,0,0,0,5.29285994753807,1,0,0,0,0,0,1,0,1,1,1,1,1,5.29285994753807,3
1968515,8,3,2,1,3,2,17,0,1,0,0,0,0,0,193.117825344307,0,0,1,0,0,1,5,2,1,1,1,1,1,64.3726084481022,5.66666666666667
1968540,2,1,1,0,1,2,4,0,1,0,0,0,0,0,3.5268456867667,0,0,0,1,0,0,1,0,2,1,0,0,1,3.5268456867667,4
1968556,6,2,1,0,2,4,4,0,0,0,1,0,0,0,10.29354062254,0,1,0,0,0,1,3,1,1,1,1,1,1,5.14677031127002,2
1968577,8,3,3,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,1,1,1,1,0,0
1968638,2,2,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,0
1968730,5,1,0,0,1,2,9,0,1,0,0,0,0,0,50.590966454326,0,0,1,0,0,0,2,0,1,1,1,1,1,50.590966454326,9
1968731,98,1,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1968753,4,3,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0,1,1,0,0
1968813,6,4,1,2,2,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,1,1,1,1,1,0,0
1968830,8,2,2,0,2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,2,8,1,0,1,1,0,0
1968833,6,2,1,0,1,7,2,0,0,0,0,0,0,1,130.646013847441,0,0,1,0,0,1,2,1,1,1,1,1,1,65.3230069237207,1
1968906,2,5,2,4,1,2,36,0,1,0,0,0,0,0,180.005383737465,0,1,0,0,0,0,1,1,1,2,1,0,0,36.0010767474931,7.2
1968955,6,2,2,0,2,2,14,0,1,0,0,0,0,0,89.2567586255352,0,0,1,0,0,1,2,2,2,1,0,1,1,44.6283793127676,7
1968993,7,1,1,0,1,5,3,0,0,0,0,1,0,0,23.9997635301248,0,0,1,0,0,1,1,3,2,2,0,1,0,23.9997635301248,3
1969001,5,1,1,0,1,3,3,0,0,1,0,0,0,0,12.1394221661112,0,1,0,0,0,0,1,1,1,1,1,1,1,12.1394221661112,3
1969045,5,3,2,2,3,3,18,0,0,1,0,0,0,0,72.9455014211885,0,0,1,0,0,0,3,2,1,2,1,0,0,24.3151671403962,6
1969058,7,3,2,2,3,6,12,0,0,0,0,0,1,0,114.065311604643,0,0,1,0,0,1,3,1,2,1,0,1,1,38.021770534881,4
1969061,3,1,0,0,1,1,6,1,0,0,0,0,0,0,17.7134666550307,0,1,0,0,0,0,1,0,2,2,0,0,0,17.7134666550307,6
1969066,99,1,1,0,1,2,2,0,1,0,0,0,0,0,57.4197634460901,0,0,0,1,0,0,1,2,8,1,0,1,1,57.4197634460901,2
1969075,7,2,2,0,2,3,6,0,0,1,0,0,0,0,141.11098702009,0,1,0,0,0,1,2,2,1,1,1,1,1,70.5554935100448,3
1969098,6,2,2,0,2,2,4,0,1,0,0,0,0,0,58.9777073593725,0,1,0,0,0,1,2,1,1,1,1,1,1,29.4888536796862,2
1969102,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0
1969142,5,2,2,0,2,5,5,0,0,0,0,1,0,0,96.1393843434419,0,0,1,0,0,0,4,3,2,1,0,1,1,48.069692171721,2.5
1969190,6,3,0,0,3,1,12,1,0,0,0,0,0,0,51.9561173557585,1,0,0,0,0,1,3,1,1,1,1,1,1,17.3187057852528,4
1969203,99,1,1,0,1,3,2,0,0,1,0,0,0,0,98.5772098490495,0,0,1,0,0,0,1,0,1,1,1,1,1,98.5772098490495,2
1969210,8,4,1,2,4,5,11,0,0,0,0,1,0,0,92.1008756090356,0,1,0,0,0,1,3,6,2,1,0,1,1,23.0252189022589,2.75
1969214,2,1,0,0,1,4,2,0,0,0,1,0,0,0,4.65085372114217,0,0,0,1,0,0,2,6,2,1,0,0,1,4.65085372114217,2
1969225,2,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,1,0,0,0
1969238,9,4,3,0,3,5,14,0,0,0,0,1,0,0,87.5888258962199,1,0,0,0,0,1,3,0,1,1,1,1,1,21.897206474055,3.5
1969244,9,3,2,0,2,2,16,0,1,0,0,0,0,0,95.3942533880559,0,0,1,0,0,1,2,3,1,1,1,1,1,31.7980844626853,5.33333333333333
1969246,10,2,2,0,2,3,2,0,0,1,0,0,0,0,1.2533526828809,0,0,0,1,0,1,4,0,2,1,0,1,1,.62667634144045,1
1969259,4,3,2,1,3,1,17,1,0,0,0,0,0,0,97.1700143023379,0,0,1,0,0,0,2,1,1,1,1,1,1,32.390004767446,5.66666666666667
1969266,9,2,2,0,2,1,8,1,0,0,0,0,0,0,40.229221553322,1,0,0,0,0,1,1,3,2,1,0,1,1,20.114610776661,4
1969321,5,1,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,1,1,0,0
1969354,7,2,2,0,2,5,4,0,0,0,0,1,0,0,92.5802632658998,0,0,1,0,0,1,2,2,2,1,0,1,1,46.2901316329499,2
1969370,3,2,2,0,2,3,6,0,0,1,0,0,0,0,60.9054550572873,0,0,0,1,0,0,2,3,8,1,0,1,1,30.4527275286436,3
1969415,5,2,2,0,2,7,3,0,0,0,0,0,0,1,45.7735411784832,0,0,1,0,0,0,2,0,8,1,0,1,1,22.8867705892416,1.5
1969425,4,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,0,0
1969443,2,1,0,0,1,1,2,1,0,0,0,0,0,0,9.5997230929252,0,0,0,1,0,0,1,0,2,2,0,0,0,9.5997230929252,2
1969458,5,2,1,1,1,7,12,0,0,0,0,0,0,1,114.56670029531,1,0,0,0,0,0,1,0,1,2,1,0,0,57.2833501476548,6
1969483,4,6,5,4,6,1,5,1,0,0,0,0,0,0,34.642092087878,1,0,0,0,0,0,6,4,1,1,1,1,1,5.77368201464634,.833333333333333
1969505,5,2,1,1,1,6,3,0,0,0,0,0,1,0,149.97764017424,0,0,1,0,0,0,2,0,1,2,1,1,0,74.98882008712,1.5
1969620,98,4,1,0,2,7,2,0,0,0,0,0,0,1,31.1563492098785,1,0,0,0,0,0,1,1,2,2,0,1,0,7.78908730246962,.5
1969679,4,2,0,0,2,6,2,0,0,0,0,0,1,0,180.8325516269,0,0,0,1,0,0,2,1,2,1,0,1,1,90.41627581345,1
1969697,2,4,1,2,1,5,11,0,0,0,0,1,0,0,24.5409734380144,0,0,1,0,0,0,1,0,2,2,0,1,0,6.13524335950359,2.75
1969701,4,2,1,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,2,1,0,1,1,0,0
1969711,5,1,1,0,1,1,2,1,0,0,0,0,0,0,44.0055243827726,1,0,0,0,0,0,1,0,2,2,0,0,0,44.0055243827726,2
1969714,5,2,0,0,2,1,6,1,0,0,0,0,0,0,6.62850823956185,0,1,0,0,0,0,2,0,1,1,1,1,1,3.31425411978092,3
1969737,99,5,3,3,5,2,18,0,1,0,0,0,0,0,57.1076656279191,0,1,0,0,0,0,4,2,1,1,1,1,1,11.4215331255838,3.6
1969739,99,3,2,1,2,3,12,0,0,1,0,0,0,0,36.8673395644048,0,1,0,0,0,0,3,3,2,1,0,1,1,12.2891131881349,4
1969769,3,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,1,1,0,0
1969801,9,5,3,1,4,3,18,0,0,1,0,0,0,0,187.874243144903,1,0,0,0,0,1,4,3,1,1,1,1,1,37.5748486289807,3.6
1969806,2,1,0,0,1,4,6,0,0,0,1,0,0,0,7.32406182684526,0,1,0,0,0,0,1,0,2,2,0,0,0,7.32406182684526,6
1969818,9,4,1,1,2,4,10,0,0,0,1,0,0,0,11.1226404954152,0,0,1,0,0,1,2,3,1,2,1,1,0,2.7806601238538,2.5
1969829,99,2,0,0,2,2,4,0,1,0,0,0,0,0,9.17395166019415,0,0,0,1,0,0,1,0,2,1,0,1,1,4.58697583009707,2
1969872,4,1,0,0,1,4,6,0,0,0,1,0,0,0,21.001658133594,0,1,0,0,0,0,1,1,2,1,0,1,1,21.001658133594,6
1969874,3,2,1,0,2,2,14,0,1,0,0,0,0,0,47.000742512581,0,1,0,0,0,0,4,2,1,1,1,0,1,23.5003712562905,7
1969921,4,4,1,1,2,6,12,0,0,0,0,0,1,0,63.0540643310237,0,0,1,0,0,0,2,1,8,1,0,1,1,15.7635160827559,3
1969927,10,3,3,0,3,7,23,0,0,0,0,0,0,1,117.097735984292,1,0,0,0,0,1,2,2,1,2,1,0,0,39.0325786614308,7.66666666666667
1969934,98,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0
1969940,7,2,2,0,2,4,8,0,0,0,1,0,0,0,66.6646331393788,1,0,0,0,0,1,1,5,2,1,0,1,1,33.3323165696894,4
1969969,4,1,0,0,1,3,5,0,0,1,0,0,0,0,48.456961345539,0,0,0,1,0,0,1,1,1,1,1,1,1,48.456961345539,5
1969975,99,1,0,0,1,7,2,0,0,0,0,0,0,1,16.6326474775994,0,0,1,0,0,0,1,0,2,1,0,1,1,16.6326474775994,2
1970004,7,2,1,0,2,3,5,0,0,1,0,0,0,0,30.6795479851028,0,0,0,1,0,1,2,2,2,1,0,1,1,15.3397739925514,2.5
1970037,5,3,2,0,2,1,6,1,0,0,0,0,0,0,93.7946703828704,0,0,0,1,0,0,2,0,1,1,1,1,1,31.2648901276235,2
1970061,6,4,2,0,3,1,4,1,0,0,0,0,0,0,17.5378817089413,0,0,0,1,0,1,4,2,1,1,1,1,1,4.38447042723531,1
1970062,3,1,1,0,1,2,5,0,1,0,0,0,0,0,24.0392367236963,1,0,0,0,0,0,1,0,1,2,1,0,0,24.0392367236963,5
1970078,98,5,1,3,2,2,12,0,1,0,0,0,0,0,15.0580830701917,1,0,0,0,0,0,1,0,1,2,1,0,0,3.01161661403834,2.4
1970088,2,6,0,4,2,2,53,0,1,0,0,0,0,0,351.336920781209,0,0,1,0,0,0,1,6,2,2,0,0,0,58.5561534635349,8.83333333333333
1970178,2,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0
1970195,7,4,1,2,2,5,29,0,0,0,0,1,0,0,361.154929738837,0,0,1,0,0,1,2,1,1,1,1,1,1,90.2887324347092,7.25
1970222,3,2,1,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,1,1,0,0
1970270,7,3,1,0,3,6,10,0,0,0,0,0,1,0,39.2491477867692,0,1,0,0,0,1,3,0,1,1,1,1,1,13.0830492622564,3.33333333333333
1970287,5,2,0,0,1,3,6,0,0,1,0,0,0,0,66.4828214571752,0,0,0,1,0,0,1,1,2,1,0,1,1,33.2414107285876,3
1970432,4,1,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,0,0
1970453,5,1,1,0,1,1,4,1,0,0,0,0,0,0,9.03598903505901,0,1,0,0,0,0,1,1,1,2,1,0,0,9.03598903505901,4
1970462,3,2,0,0,2,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2,1,0,1,1,0,0
1970463,5,3,3,0,2,7,6,0,0,0,0,0,0,1,8.70949476861061,1,0,0,0,0,0,2,2,8,1,0,1,1,2.9031649228702,2
1970464,5,3,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,2,1,0,1,1,0,0
1970470,4,1,0,0,1,7,2,0,0,0,0,0,0,1,383.670416493599,1,0,0,0,0,0,1,2,1,1,1,1,1,383.670416493599,2
1970528,6,4,3,0,4,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,2,2,1,0,1,1,0,0
1970566,4,2,1,0,2,1,8,1,0,0,0,0,0,0,40.3481932215977,0,0,1,0,0,0,3,2,1,2,1,1,0,20.1740966107988,4
1970598,3,1,0,0,1,4,2,0,0,0,1,0,0,0,5.2531468132484,0,0,1,0,0,0,1,0,2,1,0,1,1,5.2531468132484,2
1970616,6,2,1,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,0,1,0,0,0
1970637,7,4,3,2,4,5,13,0,0,0,0,1,0,0,136.28262271181,1,0,0,0,0,1,4,4,2,1,0,1,1,34.0706556779524,3.25
1970668,2,6,1,4,2,7,12,0,0,0,0,0,0,1,281.597928301554,0,0,0,1,0,0,2,0,2,2,0,1,0,46.932988050259,2
1970682,7,1,1,0,1,4,2,0,0,0,1,0,0,0,86.4106571511658,0,0,1,0,0,1,2,2,1,1,1,1,1,86.4106571511658,2
1970709,99,1,0,0,1,3,1,0,0,1,0,0,0,0,39.7556474958729,0,0,1,0,0,0,1,0,2,1,0,1,1,39.7556474958729,1
1970730,5,2,1,0,2,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,1,0,1,1,0,0
1970735,4,2,2,0,2,3,4,0,0,1,0,0,0,0,11.5093751964003,0,1,0,0,0,0,2,1,2,2,0,1,0,5.75468759820015,2
1970871,5,3,3,0,3,7,5,0,0,0,0,0,0,1,60.4083919370357,1,0,0,0,0,0,3,1,1,2,1,1,0,20.1361306456786,1.66666666666667
1970912,5,2,1,0,2,4,8,0,0,0,1,0,0,0,112.772959427679,0,0,0,1,0,0,3,2,1,1,1,1,1,56.3864797138395,4
1970926,7,4,2,2,2,4,7,0,0,0,1,0,0,0,65.555665808636,1,0,0,0,0,1,2,5,8,1,0,1,1,16.388916452159,1.75
1970928,3,2,1,0,2,1,10,1,0,0,0,0,0,0,16.0357496355735,1,0,0,0,0,0,2,1,2,1,0,0,1,8.01787481778676,5
1970948,3,1,0,0,1,4,2,0,0,0,1,0,0,0,8.33751028465937,0,1,0,0,0,0,1,1,2,2,0,1,0,8.33751028465937,2
1970982,3,3,3,0,3,5,2,0,0,0,0,1,0,0,57.1695863494638,0,0,0,1,0,0,2,2,2,2,0,1,0,19.0565287831546,.666666666666667
1971000,4,3,1,0,3,1,4,1,0,0,0,0,0,0,25.5913118153373,1,0,0,0,0,0,3,0,2,1,0,1,1,8.53043727177912,1.33333333333333
1971010,3,1,0,0,1,6,2,0,0,0,0,0,1,0,24.2701557546987,0,1,0,0,0,0,1,1,8,1,0,1,1,24.2701557546987,2
1971030,6,2,1,0,2,2,10,0,1,0,0,0,0,0,30.4542398448754,1,0,0,0,0,1,1,0,1,1,1,1,1,15.2271199224377,5
1971070,5,3,1,2,2,5,6,0,0,0,0,1,0,0,2.4837001944117,0,0,0,1,0,0,2,0,2,2,0,1,0,.8279000648039,2
1971098,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
1971106,5,3,1,1,2,1,6,1,0,0,0,0,0,0,278.736481927808,0,0,1,0,0,0,2,3,1,1,1,1,1,92.9121606426025,2
1971118,7,4,3,0,4,3,9,0,0,1,0,0,0,0,22.1918155655351,0,0,0,1,0,1,2,3,1,1,1,1,1,5.54795389138379,2.25
1971135,3,2,1,0,2,2,2,0,1,0,0,0,0,0,10.3961455127897,0,0,1,0,0,0,1,1,2,1,0,1,1,5.19807275639485,1
1971163,8,2,0,0,2,4,12,0,0,0,1,0,0,0,31.1462401652937,0,0,1,0,0,1,2,0,8,1,0,1,1,15.5731200826469,6
1971183,2,7,3,2,1,7,8,0,0,0,0,0,0,1,8.7860493750576,1,0,0,0,0,0,1,2,1,2,1,1,0,1.25514991072252,1.14285714285714
1971209,98,3,3,1,2,5,12,0,0,0,0,1,0,0,115.772285346867,0,1,0,0,0,0,2,1,2,1,0,1,1,38.5907617822891,4
1971221,7,3,0,0,3,1,14,1,0,0,0,0,0,0,468.612558424962,0,1,0,0,0,1,4,0,8,1,0,1,1,156.204186141654,4.66666666666667
1971231,4,3,2,0,2,4,4,0,0,0,1,0,0,0,28.1579941435964,0,0,1,0,0,0,3,0,2,2,0,1,0,9.38599804786546,1.33333333333333
1971236,10,5,3,3,3,4,14,0,0,0,1,0,0,0,98.7441580979108,0,1,0,0,0,1,3,3,1,1,1,1,1,19.7488316195822,2.8
1971296,5,2,1,0,2,1,2,1,0,0,0,0,0,0,.651767867539772,0,1,0,0,0,0,2,1,8,1,0,1,1,.325883933769886,1
1971337,6,2,0,0,2,3,13,0,0,1,0,0,0,0,57.7674443498481,0,1,0,0,0,1,4,1,1,1,1,1,1,28.8837221749241,6.5
1971353,8,2,0,0,2,7,4,0,0,0,0,0,0,1,4.63212703414669,0,0,0,1,0,1,2,0,1,1,1,1,1,2.31606351707335,2
1971381,7,1,1,0,1,5,6,0,0,0,0,1,0,0,60.6697642800944,0,0,1,0,0,1,1,2,2,1,0,1,1,60.6697642800944,6
1971530,5,2,0,0,2,4,10,0,0,0,1,0,0,0,58.2485699973439,1,0,0,0,0,0,3,4,2,1,0,1,1,29.1242849986719,5
1971541,2,1,1,0,1,1,7,1,0,0,0,0,0,0,45.3215883812881,0,1,0,0,0,0,1,3,2,2,0,0,0,45.3215883812881,7
1971550,6,1,0,0,1,2,4,0,1,0,0,0,0,0,48.408455164372,0,0,1,0,0,1,1,3,1,1,1,1,1,48.408455164372,4
1971587,7,2,2,0,2,1,4,1,0,0,0,0,0,0,7.86891650532733,0,0,0,1,0,1,2,0,1,1,1,1,1,3.93445825266366,2
1971600,4,3,0,0,2,7,7,0,0,0,0,0,0,1,36.5051376534514,0,0,0,1,0,0,3,2,2,1,0,1,1,12.1683792178171,2.33333333333333
1971650,5,3,3,0,3,4,7,0,0,0,1,0,0,0,10.7171047031526,0,0,1,0,0,0,1,3,2,1,0,1,1,3.57236823438421,2.33333333333333
1971667,2,1,1,0,1,6,7,0,0,0,0,0,1,0,14.1016287607942,0,0,1,0,0,0,1,7,1,1,1,1,1,14.1016287607942,7
1971702,10,3,1,1,2,5,21,0,0,0,0,1,0,0,115.118076981835,0,0,1,0,0,1,2,3,1,1,1,1,1,38.3726923272783,7
1971731,6,2,2,0,2,4,11,0,0,0,1,0,0,0,97.4317524564453,0,0,0,1,0,1,2,2,2,1,0,1,1,48.7158762282226,5.5
1971780,3,2,1,0,1,7,4,0,0,0,0,0,0,1,.980646465823964,0,1,0,0,0,0,1,1,1,1,1,1,1,.490323232911982,2
1971787,6,4,2,2,2,4,19,0,0,0,1,0,0,0,196.510889330052,1,0,0,0,0,1,2,2,2,1,0,1,1,49.1277223325131,4.75
1971805,6,2,2,0,2,3,2,0,0,1,0,0,0,0,17.4535294893718,0,1,0,0,0,1,2,0,2,1,0,1,1,8.72676474468592,1
1971814,6,3,1,2,1,6,8,0,0,0,0,0,1,0,350.249866197565,0,0,1,0,0,1,1,3,8,2,0,1,0,116.749955399188,2.66666666666667
1971912,2,1,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0
1971940,4,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,1,0,0
1971990,2,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0
1972002,7,5,3,0,5,5,15,0,0,0,0,1,0,0,141.799104897932,0,1,0,0,0,1,4,0,2,1,0,1,1,28.3598209795865,3
1972003,3,1,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0
1972021,6,3,3,1,3,7,16,0,0,0,0,0,0,1,30.0006206599683,0,0,1,0,0,1,4,3,1,2,1,1,0,10.0002068866561,5.33333333333333
1972022,7,5,4,2,5,7,11,0,0,0,0,0,0,1,388.098067695285,0,1,0,0,0,1,5,2,1,1,1,1,1,77.6196135390571,2.2
1972037,3,5,1,3,0,3,22,0,0,1,0,0,0,0,16.0022279515608,0,1,0,0,0,0,0,2,1,2,1,0,0,3.20044559031215,4.4
1972038,2,4,1,3,1,5,2,0,0,0,0,1,0,0,1.70653332929709,0,1,0,0,0,0,1,3,2,1,0,1,1,.426633332324273,.5
1972047,6,2,1,0,2,4,5,0,0,0,1,0,0,0,14.8714398014536,0,1,0,0,0,1,3,0,1,1,1,1,1,7.43571990072679,2.5
1972147,5,5,2,3,2,3,14,0,0,1,0,0,0,0,86.1516710318249,0,0,1,0,0,0,2,3,2,1,0,1,1,17.230334206365,2.8
1972158,3,1,1,0,1,3,4,0,0,1,0,0,0,0,81.2106215846691,0,0,0,1,0,0,2,1,1,1,1,1,1,81.2106215846691,4
1972161,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0
1972180,6,3,2,1,2,7,12,0,0,0,0,0,0,1,68.859832620287,0,0,0,1,0,1,2,0,1,2,1,1,0,22.9532775400957,4
1972183,5,1,0,0,1,7,2,0,0,0,0,0,0,1,43.0566479821456,0,1,0,0,0,0,1,0,2,1,0,1,1,43.0566479821456,2
1972188,3,2,0,0,2,1,12,1,0,0,0,0,0,0,38.1157814618365,0,1,0,0,0,0,2,0,1,1,1,0,1,19.0578907309183,6
1972262,6,3,2,1,2,7,15,0,0,0,0,0,0,1,108.954249833112,1,0,0,0,0,1,2,0,1,1,1,1,1,36.3180832777041,5
1972270,7,2,1,0,2,4,4,0,0,0,1,0,0,0,3.42683172309992,0,0,0,1,0,1,2,0,2,1,0,1,1,1.71341586154996,2
1972282,99,2,2,0,2,3,3,0,0,1,0,0,0,0,22.9055734857595,0,0,1,0,0,0,2,1,2,1,0,1,1,11.4527867428798,1.5
1972323,1,4,1,1,2,1,4,1,0,0,0,0,0,0,31.8074841413233,0,0,1,0,0,0,2,0,1,1,1,1,1,7.95187103533083,1
1972341,1,1,0,0,1,7,2,0,0,0,0,0,0,1,5.32644914001452,0,0,0,1,0,0,4,1,2,1,0,0,1,5.32644914001452,2
1972363,2,2,1,0,0,7,22,0,0,0,0,0,0,1,6.95242660912708,1,0,0,0,0,0,0,0,2,2,0,0,0,3.47621330456354,11
1972411,1,2,1,2,2,2,10,0,1,0,0,0,0,0,24.9612317735863,0,0,1,0,0,0,1,2,8,2,0,0,0,12.4806158867931,5
1972460,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0
1972484,99,4,2,1,3,3,10,0,0,1,0,0,0,0,81.9151880331684,1,0,0,0,0,0,3,3,1,1,1,1,1,20.4787970082921,2.5
1972591,7,2,1,1,2,2,5,0,1,0,0,0,0,0,66.7870138483931,0,1,0,0,0,1,3,4,2,1,0,1,1,33.3935069241965,2.5
1972596,4,2,1,0,2,7,2,0,0,0,0,0,0,1,1.97024307625484,0,1,0,0,0,0,2,0,8,1,0,1,1,.98512153812742,1
1972623,2,3,0,2,1,1,18,1,0,0,0,0,0,0,122.323660874477,0,1,0,0,0,0,1,0,2,2,0,0,0,40.7745536248256,6
1972638,9,1,1,0,1,1,6,1,0,0,0,0,0,0,48.4866901036724,1,0,0,0,0,1,3,4,2,1,0,1,1,48.4866901036724,6
1972787,2,3,1,0,1,1,8,1,0,0,0,0,0,0,5.98795768804326,1,0,0,0,0,0,1,1,8,2,0,0,0,1.99598589601442,2.66666666666667
1972792,5,1,0,0,1,7,3,0,0,0,0,0,0,1,21.5566579625184,0,0,0,1,0,0,2,0,2,1,0,1,1,21.5566579625184,3
1972807,6,3,3,0,3,3,14,0,0,1,0,0,0,0,89.5469906569943,0,0,0,1,0,1,4,1,1,1,1,1,1,29.8489968856648,4.66666666666667
1972830,99,2,2,0,2,5,10,0,0,0,0,1,0,0,295.301335758305,1,0,0,0,0,0,2,6,1,1,1,1,1,147.650667879153,5
1972896,9,2,2,0,2,1,15,1,0,0,0,0,0,0,111.13105653101,1,0,0,0,0,1,2,2,2,1,0,1,1,55.5655282655051,7.5
1972917,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0
1972930,5,4,1,3,2,5,14,0,0,0,0,1,0,0,78.0030487355518,0,1,0,0,0,0,1,4,1,2,1,0,0,19.5007621838879,3.5
1972972,6,4,2,2,2,5,18,0,0,0,0,1,0,0,239.977021949874,0,1,0,0,0,1,2,4,8,1,0,1,1,59.9942554874685,4.5
1973003,7,3,3,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,1,1,1,1,1,0,0
1973029,8,3,2,0,2,2,12,0,1,0,0,0,0,0,24.755430962036,0,1,0,0,0,1,2,3,2,1,0,1,1,8.25181032067868,4
